recipe_name,ingredients,time_preparation,calories,intolerances,recipe_url,recipe_image_url,category
Leche frita de avena,"['leche de avena', 'azúcar', 'harina de maíz', 'limón', 'naranja', 'huevo', 'canela', 'canela en polvo', 'aceite de oliva']",60 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/leche-frita-avena_1806.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-leche-frita-de-avena-resultado-final_3f4288a8_800x800.jpg,POSTRES Y DULCES
Tarta de chocolate,"['harina', 'mantequilla', 'huevo', 'azúcar', 'levadura en polvo', 'plátano', 'crema de chocolate y avellanas', 'limón', 'sal', 'chocolate de cobertura rallado', 'nata para montar', 'fideos de azúcar de colores']",65 min,,[],https://www.lecturas.com/recetas/tarta-chocolate_1809.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tarta-de-chocolate-resultado-final_1cab1556_800x800.jpg,POSTRES Y DULCES
Torrijas rellenas de crema,"['pan baguette del día anterior', 'leche', 'canela rama', 'huevos', 'yema de huevo', 'aceite de oliva', 'canela en polvo', 'zumo de naranja', 'piel de naranja', 'harina de maíz']",70 min,415 Cal,[],https://www.lecturas.com/recetas/torrijas-rellenas-crema_1827.html,https://content-recetas.lecturas.com/medio/2018/07/19/torrijas-rellenas-de-crema_11374b63_800x800.jpg,POSTRES Y DULCES
Natillas de chocolate con guirlache,"['leche de almendras', 'harina de maíz', 'cacao', 'azúcar', 'vaina de vainilla', 'frutos secos', 'miel', 'azúcar glas']",40 min,280 Cal,"['Sin lactosa', 'Sin gluten']",https://www.lecturas.com/recetas/natillas-chocolate-guirlache_1828.html,https://content-recetas.lecturas.com/medio/2018/07/19/natillas-de-chocolate-con-guirlache_effbf487_800x800.jpg,POSTRES Y DULCES
Mousse de higos con caramelo aromático,"['higos', 'huevo', 'azúcar', 'gelatina', 'nata para montar', 'romero']",25 min,370 Cal,['Preparación con antelación'],https://www.lecturas.com/recetas/mousse-higos-caramelo-aromatico_1833.html,https://content-recetas.lecturas.com/medio/2018/07/19/mousse-de-higos-con-caramelo-aromatico_e1dce3d5_800x800.jpg,POSTRES Y DULCES
Tarta de queso y chocolate blanco,"['galleta maría', 'mantequilla', 'queso blanco para untar', 'leche', 'cuajada', 'azúcar', 'chocolate blanco', 'gelatina', 'mermelada de melocotón']",30 min,,[],https://www.lecturas.com/recetas/tarta-queso-y-chocolate-blanco_1862.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tarta-de-queso-y-chocolate-blanco-resultado-final_df7d17ad_800x800.jpg,POSTRES Y DULCES
Bizcocho de vainilla y almendras,"['limones', 'mantequilla', 'azúcar', 'huevos', 'harina de maíz', 'almendras crudas y repeladas', 'levadura en polvo', 'esencia de vainilla', 'almendras tostadas para decorar']",70 min,,['Sin gluten'],https://www.lecturas.com/recetas/bizcocho-vainilla-y-almendras_1873.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-bizcocho-de-vainilla-y-almendras-resultado-final_952ec659_800x800.jpg,POSTRES Y DULCES
Bizcocho de vainilla,"['mantequilla', 'azúcar', 'almidón de patata', 'huevos', 'extracto de vainilla', 'sal']",110 min,,['Sin gluten'],https://www.lecturas.com/recetas/bizcocho-vainilla_1874.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-bizcocho-de-vainilla-resultado-final_4e528bda_800x800.jpg,POSTRES Y DULCES
Tarta de queso con lunares de chocolate,"['mantequilla', 'galletas de chocolate', 'queso blanco para untar', 'nata para montar', 'azúcar', 'harina de maíz', 'esencia de vainilla', 'sal', 'limón la ralladura', 'chocolate negro fondant']",90 min,,[],https://www.lecturas.com/recetas/tarta-queso-lunares-chocolate_134.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-con-lunares-de-chocolate_8a8e1c77_800x800.jpg,POSTRES Y DULCES
Pastelitos de nata y chocolate,"['galletas de chocolate', 'mantequilla', 'queso mascarpone', 'nata líquida', 'azúcar', 'chocolate negro fondant', 'gelatina en polvo', 'grosellas', 'menta']",60 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/pastelitos-nata-y-chocolate_137.html,https://content-recetas.lecturas.com/medio/2018/07/19/pastelitos-de-nata-y-chocolate_bbc37513_800x800.jpg,POSTRES Y DULCES
Tarta de chocolate con fondant,"['huevos', 'azúcar', 'harina', 'levadura', 'mantequilla', 'nata para montar', 'zumo de limón', 'limón ralladura', 'fondant blanca', 'fondant negra', 'nata para montar para el relleno', 'chocolate negro fondant', 'claras de huevo', 'azúcar glas']",90 min,,[],https://www.lecturas.com/recetas/tarta-chocolate-fondant_183.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-una-tarta-rellena-de-chocolate-con-fondant-resultado-final_d90a5b2b_800x800.jpg,POSTRES Y DULCES
Flan de plátano,"['plátanos', 'azúcar moreno', 'leche desnatada', 'huevos', 'claras de huevo', 'limón', 'caramelo líquido']",45 min,260 Cal,['Sin gluten'],https://www.lecturas.com/recetas/flan-platano_1885.html,https://content-recetas.lecturas.com/medio/2018/07/19/flan-de-platano_70e5d87d_800x800.jpg,POSTRES Y DULCES
Bizcocho de manzana y avena,"['yogur natural', 'huevos', 'harina integral', 'copos de avena', 'azúcar', 'aceite de oliva', 'levadura en polvo', 'manzanas', 'naranjas', 'mantequilla']",80 min,238 Cal,[],https://www.lecturas.com/recetas/bizcocho-manzana-y-avena_1887.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-de-manzana-y-avena_7cc94625_800x800.jpg,POSTRES Y DULCES
Tarta de piñones al vino dulce,"['harina de castañas', 'aceite de oliva', 'piñones', 'romero', 'sal', 'uvas pasas sultanas', 'vino dulce', 'azúcar']",60 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/tarta-pinones-vino-dulce_1903.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tarta-de-pinones-al-vino-dulce-resultado-final_ff2c82f3_800x800.jpg,POSTRES Y DULCES
Tartaletas de pasas y almendras,"['uvas pasas de corinto', 'almendras', 'piñones', 'mosto', 'limón', 'canela en polvo', 'mantequilla', 'yema de huevo', 'harina para la masa', 'huevo para la masa', 'azúcar para la masa', 'aceite de oliva para la masa', 'sal para la masa']",70 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/tartaletas-pasas-y-almendras_1904.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tartaletas-de-pasas-y-almendras-resultado-final_04a1449a_800x800.jpg,POSTRES Y DULCES
Pasteles rellenos de carne de membrillo,"['harina de repostería 00', 'azúcar', 'mantequilla', 'huevo', 'levadura', 'extracto de vainilla', 'zumo de limón', 'dulce de membrillo', 'azúcar glas']",35 min,,[],https://www.lecturas.com/recetas/pasteles-rellenos-carne-membrillo_1911.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-pasteles-rellenos-de-carne-de-membrillo-resultado-final_d98c2dc3_800x800.jpg,POSTRES Y DULCES
Bizcocho de yogur a la vainilla,"['yemas de huevo', 'claras de huevo', 'harina de maíz', 'azúcar', 'harina de trigo', 'yogures desnatado', 'vaina de vainilla', 'azúcar glas', 'limón la ralladura']",70 min,190 Cal,[],https://www.lecturas.com/recetas/bizcocho-yogur-a-vainilla_1912.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-de-yogur-a-la-vainilla_0b3818d8_800x800.jpg,POSTRES Y DULCES
Tarta de crema quemada,"['huevo', 'azúcar', 'harina', 'azúcar glas', 'manzana', 'leche para la crema', 'azúcar para la crema', 'yema de huevo', 'harina de maíz', 'limón un trozo de cáscara para la crema', 'crocanti de almendra', 'ron para el almíbar', 'azúcar para ek almíbar']",50 min,,[],https://www.lecturas.com/recetas/tarta-crema-quemada_1934.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-crema-quemada_8618e760_800x800.jpg,POSTRES Y DULCES
Flan de café y chocolate,"['huevos', 'yemas de huevo', 'azúcar', 'leche', 'vaina de vainilla', 'cacao', 'café soluble']",70 min,,[],https://www.lecturas.com/recetas/flan-cafe-y-chocolate_1935.html,https://content-recetas.lecturas.com/medio/2018/07/19/flan-de-cafe-y-chocolate_c896ec60_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""feliz año nuevo""","['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'mantequilla para la cobertura', 'chocolate negro para la cobertura', 'azúcar glas para la cobertura', 'leche', 'perla de azúcar doradas para decorar', 'purpurina comestible']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-feliz-ano-nuevo_1972.html,https://content-recetas.lecturas.com/medio/2018/07/20/paso_a_paso_para_hacer_cupcakes_feliz_ano_nuevo_resultado_final_361d8086_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""para el día de la madre""","['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'azúcar glas', 'mantequilla para la cobertura', 'colorante alimentario rosa']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-para-dia-madre_1973.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-para-el-dia-de-la-madre_c4d77463_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""Sí, quiero""","['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'queso blanco para untar para la cobertura', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'leche para la cobertura', 'esencia de almendra para la cobertura', 'agua de azahar para la cobertura', 'perla de azúcar']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-si-quiero_1975.html,https://content-recetas.lecturas.com/medio/2018/07/20/cupcakes_si_quiero_9c3efe66_800x800.jpg,POSTRES Y DULCES
Tarta helada con nectarina y nata,"['avellanas molidas para la masa', 'almendras molidas para la masa', 'azúcar para la masa', 'clara de huevo para la masa', 'helado de vainilla para el relleno', 'helado tutti frutti para el relleno', 'nata montada para decorar', 'bolita de azúcar de colores para decorar', 'nectarina']",50 min,,[],https://www.lecturas.com/recetas/tarta-helada-nectarina-y-nata_1976.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tarta-helada-con-nectarina-y-nata-resultado-final_8724a506_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""bienvenida primavera""","['huevo', 'azúcar', 'mantequilla', 'leche', 'pistachos', 'harina', 'levadura en polvo', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'zumo de lima para la cobertura', 'colorante alimentario unas dotas verde intenso', 'pistachos picados para decorar', 'colorante alimentario de varios colores']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-bienvenida-primavera_1982.html,https://content-recetas.lecturas.com/medio/2018/07/20/paso_a_paso_para_hacer_cupcakes_bienvenida_primavera_resultado_final_0b39c42c_800x800.jpg,POSTRES Y DULCES
Cupcakes todo corazón,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'colorante alimentario rosa', 'mermelada de fresa', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'perla de azúcar plateadas y rosas']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-todo-corazon_1983.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-todo-corazon-resultado-final_1b1a7f56_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""dulce mariposa""","['huevo', 'azúcar', 'leche', 'mantequilla', 'extracto de vainilla', 'harina', 'levadura en polvo', 'chocolate blanco', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'extracto de vainilla para la cobertura', 'colorante alimentario azul y verde para la cobertura', 'bretzel mini', 'grageas de chocolate', 'chocolate negro fondant']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-dulce-mariposa_1984.html,https://content-recetas.lecturas.com/medio/2018/07/20/cupcakes_dulce_mariposa_44bb9f4a_800x800.jpg,POSTRES Y DULCES
Cupcakes animales de la jungla,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'extracto de vainilla para la cobertura', 'leche para la cobertura', 'colorante alimentario verde para la cobertura', 'fondant de distintos colores para las decoraciones']",60 min,,[],https://www.lecturas.com/recetas/cupcakes-animales-jungla_1985.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-animales-de-la-jungla-resultado-final_08c63a75_800x800.jpg,POSTRES Y DULCES
Cupcakes sol radiante,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'queso blanco para untar para la cobertura', 'mantequilla para la cobertura', 'extracto de vainilla para la cobertura', 'leche para la cobertura', 'azúcar glas para la cobertura', 'colorante alimentario azul', 'fondant amarillo y blanco']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-sol-radiante_1986.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-sol-radiante_971f420e_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""sorprendentes palomitas""","['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'extracto de vainilla para la cobertura', 'palomita de maíz de colores']",40 min,,[],https://www.lecturas.com/recetas/cupcakes-sorprendentes-palomitas_1987.html,https://content-recetas.lecturas.com/medio/2018/07/20/cupcakes_sorprendentes_palomitas_fa12f1c9_800x800.jpg,POSTRES Y DULCES
Minicupcakes en cono de helado,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'extracto de vainilla para la cobertura', 'cucurucho de barquillo pequeños con la base plana', 'grageas de chocolate', 'caramelo', 'fideos de azúcar de colores']",50 min,,[],https://www.lecturas.com/recetas/minicupcakes-cono-helado_1988.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-minicupcakes-en-cono-de-helado-resultado-final_68825851_800x800.jpg,POSTRES Y DULCES
Cupcakes con búhos de galleta,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'cacao en polvo para la cobertura', 'almendras', 'galleta tipo oreo', 'fondant negro', 'grageas de chocolate amarillas']",,,[],https://www.lecturas.com/recetas/cupcakes-buhos-galleta_1989.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-con-buhos-de-galleta_c59dd7f8_800x800.jpg,POSTRES Y DULCES
Cupcakes con confeti de fondant,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'fondant de varios colores']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-confeti-fondant_1990.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-con-confeti-de-fondant_0e6c5961_800x800.jpg,POSTRES Y DULCES
Cupcakes para pequeñas princesas,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'chocolate blanco', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'leche para la cobertura', 'chocolate blanco para la cobertura', 'colorante alimentario rosa para la cobertura', 'perla de azúcar plateadas', 'fondant de color rosa']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-para-pequenas-princesas_1991.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-para-pequenas-princesas-resultado-final_0daaf0e0_800x800.jpg,POSTRES Y DULCES
Cupcakes de té verde y limón,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'leche para la cobertura', 'té verde del tipo matcha para la cobertura']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-te-verde-y-limon_1992.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-de-te-verde-y-limon_e7296215_800x800.jpg,POSTRES Y DULCES
Cupcakes de cava rosado,"['huevos', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'bolita de azúcar de colores', 'mermelada de frambuesa', 'queso blanco para untar para la cobertura', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'cava rosado para la cobertura', 'colorante alimentario color rojo para la cobertura']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-cava-rosado_1993.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-cava-rosado-resultado-final_e0a83781_800x800.jpg,POSTRES Y DULCES
Tarta de queso con lunares de chocolate,"['mantequilla', 'galletas de chocolate', 'queso blanco para untar', 'nata para montar', 'azúcar', 'harina de maíz', 'esencia de vainilla', 'sal', 'limón la ralladura', 'chocolate negro fondant']",90 min,,[],https://www.lecturas.com/recetas/tarta-queso-lunares-chocolate_134.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-con-lunares-de-chocolate_8a8e1c77_800x800.jpg,POSTRES Y DULCES
Pastelitos de nata y chocolate,"['galletas de chocolate', 'mantequilla', 'queso mascarpone', 'nata líquida', 'azúcar', 'chocolate negro fondant', 'gelatina en polvo', 'grosellas', 'menta']",60 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/pastelitos-nata-y-chocolate_137.html,https://content-recetas.lecturas.com/medio/2018/07/19/pastelitos-de-nata-y-chocolate_bbc37513_800x800.jpg,POSTRES Y DULCES
Tarta de chocolate con fondant,"['huevos', 'azúcar', 'harina', 'levadura', 'mantequilla', 'nata para montar', 'zumo de limón', 'limón ralladura', 'fondant blanca', 'fondant negra', 'nata para montar para el relleno', 'chocolate negro fondant', 'claras de huevo', 'azúcar glas']",90 min,,[],https://www.lecturas.com/recetas/tarta-chocolate-fondant_183.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-una-tarta-rellena-de-chocolate-con-fondant-resultado-final_d90a5b2b_800x800.jpg,POSTRES Y DULCES
"Cupcakes ""lemon pie""","['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'limón ralladura', 'agua para la cobertura', 'azúcar glas', 'clara de huevo']",40 min,,[],https://www.lecturas.com/recetas/cupcakes-lemon-pie_1994.html,https://content-recetas.lecturas.com/medio/2018/07/20/paso_a_paso_para_hacer_cupcakes_lemon_pie_resultado_final_2a139f77_800x800.jpg,POSTRES Y DULCES
Cupcakes de piña colada,"['huevo', 'azúcar', 'mantequilla', 'leche de coco', 'zumo de piña', 'ron', 'piña en almíbar para decorar', 'harina', 'levadura en polvo', 'coco rallado', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'ron para la cobertura', 'leche de coco para la cobertura']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-pina-colada_1995.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-de-pina-colada_b08647cc_800x800.jpg,POSTRES Y DULCES
Cupcakes red velvet,"['aceite de oliva', 'azúcar', 'huevo', 'leche', 'zumo de limón', 'harina', 'bicarbonato sódico', 'cacao', 'vinagre de vino blanco', 'colorante alimentario rojo', 'extracto de vainilla', 'fondant rojo', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'queso blanco para untar para la cobertura']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-red-velvet_1996.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-red-velvet-resultado-final_e9575c46_800x800.jpg,POSTRES Y DULCES
Cupcakes de rosas y vainilla,"['mantequilla', 'azúcar', 'harina', 'levadura en polvo', 'colorante alimentario rosa', 'leche', 'huevo', 'agua de rosas', 'extracto de vainilla', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'colorante alimentario rosa en pasta o gel para la cobertura', 'agua de rosas para la cobertura', 'fondant rosa y verde']",60 min,,[],https://www.lecturas.com/recetas/cupcakes-rosas-y-vainilla_1997.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-rosas-y-vainilla-resultado-final_c850385c_800x800.jpg,POSTRES Y DULCES
Cupcakes con crema de fresa,"['huevos', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'leche para la cobertura', 'mermelada de fresa', 'colorante alimentario rosa en pasta o gel']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-crema-fresa_1998.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-con-crema-de-fresa_4999fefb_800x800.jpg,POSTRES Y DULCES
Cupcakes de chocolate y plátano,"['huevo', 'azúcar', 'mantequilla', 'leche', 'harina', 'levadura en polvo', 'cacao en polvo', 'plátano triturado', 'plátano', 'limón', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'cacao en polvo para la cobertura', 'leche para la cobertura']",40 min,,[],https://www.lecturas.com/recetas/cupcakes-chocolate-y-platano_1999.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-chocolate-y-platano-resultado-final_a91ac194_800x800.jpg,POSTRES Y DULCES
Cupcakes de chocolate y crema de mascarpone,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'azúcar glas para la crema', 'queso mascarpone para la crema', 'cacao en polvo']",25 min,,[],https://www.lecturas.com/recetas/cupcakes-chocolate-y-crema-mascarpone_2000.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-de-chocolate-y-crema-de-mascarpone_3033e0e9_800x800.jpg,POSTRES Y DULCES
Cupcakes dálmatas,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'bolitas de chocolate', 'queso blanco para untar para la crema', 'mantequilla para la crema', 'extracto de vainilla para la crema', 'leche para la crema', 'azúcar glas para la crema']",40 min,,[],https://www.lecturas.com/recetas/cupcakes-dalmatas_2001.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-dalmatas_ddb5e844_800x800.jpg,POSTRES Y DULCES
Cupcakes de chocolate y avellanas,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'avellanas picadas', 'granillo de chocolate', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'leche para la cobertura', 'crema de chocolate y avellanas para la cobertura']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-chocolate-y-avellanas_2002.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-de-chocolate-y-avellanas_a18f55f9_800x800.jpg,POSTRES Y DULCES
Cupcakes Capuccino,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'café soluble', 'nata para montar para la cobertura', 'azúcar glas para la cobertura', 'canela en polvo', 'fideos de chocolate']",40 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/cupcakes-capuccino_2003.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-capuccino_d050d163_800x800.jpg,POSTRES Y DULCES
Cupcakes de chocolate blanco,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'chocolate blanco rallado', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'leche para la cobertura', 'chocolate blanco']",30 min,,[],https://www.lecturas.com/recetas/cupcakes-chocolate-blanco_2004.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-chocolate-blanco-resultado-final_665e303c_800x800.jpg,POSTRES Y DULCES
Cupcakes de chocolate a la taza,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'cacao en polvo', 'chocolate negro fondant', 'chocolate negro para el relleno', 'leche para el relleno', 'harina de maíz para el relleno', 'azúcar para el relleno', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'cacao en polvo para la cobertura', 'leche para la cobertura']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-chocolate-a-taza_2005.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-chocolate-a-la-taza-resultado-final_fcb17454_800x800.jpg,POSTRES Y DULCES
Coulant con corazón de toffee,"['mantequilla', 'azúcar', 'harina', 'nata para montar', 'huevo', 'sal', 'menta unas hojas']",30 min,,[],https://www.lecturas.com/recetas/coulant-corazon-toffee_2007.html,https://content-recetas.lecturas.com/medio/2018/07/19/coulant-con-corazon-de-toffee_6a6a50a0_800x800.jpg,POSTRES Y DULCES
Helado de frambuesa con dos sabores,"['frambuesa', 'yogur griego', 'nata para montar', 'azúcar', 'zumo de limón unas gotas', 'almendras picada', 'miel', 'bombón de licor', 'virutas de chocolate', 'menta unas hojitas']",25 min,,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/helado-frambuesa-dos-sabores_2008.html,https://content-recetas.lecturas.com/medio/2018/07/19/helado-de-frambuesa-con-dos-sabores_b42587e3_800x800.jpg,POSTRES Y DULCES
Pastel de ciruelas y crema de almendra,"['ciruelas rojas', 'hojaldre', 'huevos', 'almendras molidas', 'nata líquida', 'azúcar', 'almendras fileteadas']",35 min,290 Cal,[],https://www.lecturas.com/recetas/pastel-ciruelas-y-crema-almendra_2014.html,https://content-recetas.lecturas.com/medio/2018/07/19/pastel-de-ciruelas-y-crema-de-almendra_295976a1_800x800.jpg,POSTRES Y DULCES
Tarta de queso fresco y melocotón,"['queso blanco para untar', 'leche', 'yogures', 'azúcar', 'gelatina en polvo', 'mantequilla', 'uvas pasas', 'nueces picadas', 'melocotones', 'galletas maría']",25 min,285 Cal,[],https://www.lecturas.com/recetas/tarta-queso-fresco-y-melocoton_2015.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-fresco-y-melocoton_47c89192_800x800.jpg,POSTRES Y DULCES
"Helado de nata, miel y frambuesas","['frambuesas', 'nata líquida', 'leche', 'miel', 'azúcar']",25 min,270 Cal,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/helado-nata-miel-y-frambuesas_2018.html,https://content-recetas.lecturas.com/medio/2018/07/19/helado-de-nata-miel-y-frambuesas_51925d73_800x800.jpg,POSTRES Y DULCES
Cupcakes de chocolate y frambuesas,"['huevo', 'azúcar', 'mantequilla', 'leche', 'harina', 'extracto de vainilla', 'levadura en polvo', 'frambuesa', 'frambuesa para decorar', 'clara de huevo', 'azúcar para escarchar', 'nata para montar', 'chocolate negro']",40 min,,[],https://www.lecturas.com/recetas/cupcakes-chocolate-y-frambuesas_2028.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-chocolate-y-frambuesas-resultado-final_7d36dda9_800x800.jpg,POSTRES Y DULCES
